document,topic,score
13107,40,0.17799085
5295,40,0.17703877
3960,40,0.17660882
13407,40,0.17596327
1327,40,0.17588618
2122,40,0.17564286
3820,40,0.17491572
15844,40,0.17486821
15191,40,0.17475596
12017,40,0.17454894
17711,40,0.17429073
4782,40,0.17424718
1746,40,0.17324898
726,40,0.1725197
5371,40,0.17166667
14725,40,0.17151614
10595,40,0.17102857
2624,40,0.17066334
5143,40,0.17053166
7877,40,0.1700974
7706,40,0.16967267
15050,40,0.16854432
7410,40,0.16819842
16984,40,0.16726498
15950,40,0.16698785
2205,40,0.16684613
7673,40,0.16540225
14228,40,0.16504177
12445,40,0.16503404
11883,40,0.1639265
1317,40,0.16344988
4926,40,0.16299309
8351,40,0.16246198
11150,40,0.16197965
11064,40,0.16107437
17067,40,0.16018246
4512,40,0.15996212
7075,40,0.15977259
4683,40,0.15916066
8199,40,0.1591499
8314,40,0.1589879
14681,40,0.15887313
15533,40,0.158521
2477,40,0.15830424
4522,40,0.15803285
1593,40,0.15798008
4014,40,0.15778413
16677,40,0.1567474
1898,40,0.15662178
18449,40,0.15650027
2387,40,0.15641421
16507,40,0.1553958
8009,40,0.15515131
9089,40,0.15406147
10471,40,0.15320018
3741,40,0.15285352
17112,40,0.15265948
3256,40,0.1526288
18766,40,0.15227197
5921,40,0.15225881
7341,40,0.15221222
4295,40,0.15172881
3494,40,0.15097593
7455,40,0.15029424
1692,40,0.14990036
8451,40,0.1498816
13786,40,0.14979084
992,40,0.14973211
16485,40,0.1495629
17274,40,0.14946212
2246,40,0.14945956
699,40,0.14893815
9557,40,0.1486749
8465,40,0.1483592
5133,40,0.14830299
14503,40,0.14819258
16787,40,0.14804274
3104,40,0.1476184
9004,40,0.14653063
5019,40,0.14614351
6051,40,0.14600338
9588,40,0.14569427
6621,40,0.14531745
16330,40,0.14519873
7299,40,0.14481777
15964,40,0.14446472
6617,40,0.1441864
6503,40,0.14385815
3232,40,0.1437767
15839,40,0.14340422
17588,40,0.14326422
15833,40,0.14303613
4700,40,0.14273328
7784,40,0.14271116
13019,40,0.14264286
2505,40,0.14249626
5560,40,0.14218368
14606,40,0.14189191
1041,40,0.14187823
11724,40,0.14128235
11646,40,0.14098707
8340,40,0.14083262
3046,40,0.14083175
7221,40,0.14070009
3716,40,0.1405765
998,40,0.14048935
13026,40,0.13962129
5840,40,0.13958052
371,40,0.13910407
6647,40,0.13873944
13691,40,0.138654
6938,40,0.13863358
473,40,0.13840719
14446,40,0.13825445
10515,40,0.13821733
5575,40,0.13820812
10633,40,0.13805994
2529,40,0.1377563
18374,40,0.13766712
4316,40,0.13725084
7820,40,0.13693123
16067,40,0.13689655
1185,40,0.1363304
10777,40,0.13618253
6981,40,0.13591501
8155,40,0.13559653
6978,40,0.13522421
10386,40,0.13519336
412,40,0.134928
5652,40,0.13474819
1303,40,0.13442203
2759,40,0.133804
9248,40,0.13375948
4812,40,0.13359162
1415,40,0.13344677
10624,40,0.1334011
14754,40,0.13333423
1308,40,0.13321796
16965,40,0.13310516
8442,40,0.13287364
9084,40,0.13204373
9884,40,0.1318252
11417,40,0.13165703
4682,40,0.13140066
10212,40,0.1312219
13857,40,0.13073397
197,40,0.13046898
16972,40,0.12921773
9955,40,0.12792082
851,40,0.12764932
3593,40,0.1272776
2040,40,0.12713937
5141,40,0.12686937
8085,40,0.12667488
9948,40,0.12658139
7830,40,0.12636489
9550,40,0.12615773
8644,40,0.1255946
18354,40,0.12531865
18251,40,0.12510478
9930,40,0.12499885
11310,40,0.12482367
10421,40,0.12479751
263,40,0.124675095
4276,40,0.124445766
6834,40,0.1244098
3633,40,0.12439231
17611,40,0.124310344
1795,40,0.12391312
17227,40,0.123626
5276,40,0.12316681
5201,40,0.12308377
15515,40,0.12262703
15743,40,0.12257345
861,40,0.12227488
11723,40,0.1221403
11878,40,0.122095466
2914,40,0.121704504
2105,40,0.121544406
13736,40,0.1214758
18046,40,0.12130023
5937,40,0.12119371
14808,40,0.1207056
8300,40,0.12064296
18102,40,0.12056422
1042,40,0.1200803
12194,40,0.1200609
2354,40,0.11994181
14515,40,0.119114086
14536,40,0.118490934
9191,40,0.11848939
10242,40,0.118386455
4759,40,0.11833296
14332,40,0.118003
11215,40,0.11723774
15682,40,0.11671514
15282,40,0.11666916
11303,40,0.116642326
7694,40,0.11651672
13727,40,0.11648753
8036,40,0.11647847
2727,40,0.11643507
634,40,0.11634186
13805,40,0.1161604
17251,40,0.11610033
14756,40,0.11589207
14841,40,0.115299605
1425,40,0.114491664
15698,40,0.11424364
2512,40,0.11391943
14510,40,0.11372952
11551,40,0.11360041
12443,40,0.11349518
10275,40,0.11322124
136,40,0.113079615
11636,40,0.11290296
10463,40,0.1128968
13061,40,0.112380914
15387,40,0.11228867
6779,40,0.112090304
8575,40,0.11201565
6954,40,0.111824036
11584,40,0.11169604
2616,40,0.11153228
7585,40,0.11145537
6875,40,0.11100819
11111,40,0.11086128
654,40,0.110507846
15834,40,0.11003524
17285,40,0.11000826
13977,40,0.10981116
13109,40,0.10958166
13909,40,0.109480105
1497,40,0.10944284
9594,40,0.1094101
10018,40,0.10900786
18550,40,0.10862332
11756,40,0.10788057
5529,40,0.10710311
8837,40,0.10707851
9390,40,0.106934145
3346,40,0.106878474
13607,40,0.10672743
13380,40,0.10671144
6943,40,0.10667338
10243,40,0.10641984
275,40,0.10640452
8931,40,0.105882004
10155,40,0.10570497
6387,40,0.105365776
5154,40,0.10518291
3900,40,0.10471332
3841,40,0.10454748
4008,40,0.10416554
4292,40,0.104060106
12611,40,0.10346962
934,40,0.10311824
5804,40,0.10307349
6692,40,0.10258334
9383,40,0.102380395
15960,40,0.10200051
11512,40,0.10148565
4203,40,0.10123359
9722,40,0.10074626
4726,40,0.100614406
14740,40,0.100050986
15578,40,0.10001357
2254,40,0.09953463
11681,40,0.09935167
11318,40,0.09786983
6601,40,0.097374655
3696,40,0.09652848
3518,40,0.09644083
11877,40,0.09606099
11685,40,0.095867366
8908,40,0.09488236
17029,40,0.094855644
15245,40,0.09457879
5449,40,0.09454746
1613,40,0.0920174
11000,40,0.09149381
16271,40,0.09059658
4337,40,0.09020257
2744,40,0.0897496
12340,40,0.08949309
5334,40,0.08776877
15845,40,0.08699941
17140,40,0.08618991
16091,40,0.08444483
9578,40,0.08434691
3099,40,0.08416665
4467,40,0.08348645
8239,40,0.08320429
718,40,0.08259869
15524,40,0.07742546
14630,41,0.30296636
13908,41,0.28057727
16660,41,0.27244747
10025,41,0.24755137
17738,41,0.24579075
18207,41,0.24413279
9803,41,0.23160541
13994,41,0.2237431
17901,41,0.22314538
10744,41,0.22279343
1628,41,0.20840669
12302,41,0.19997871
15165,41,0.19955765
14684,41,0.19770147
13879,41,0.19516492
17881,41,0.19408025
13234,41,0.19048727
15189,41,0.19030596
6129,41,0.18903866
14855,41,0.18722054
17551,41,0.18702136
3521,41,0.18609422
8011,41,0.18598405
9783,41,0.18466462
16903,41,0.18396895
13045,41,0.18371928
11499,41,0.18015136
11502,41,0.1792827
17375,41,0.17863128
13597,41,0.1779431
10466,41,0.17700832
7365,41,0.17682406
17810,41,0.17644359
15796,41,0.17573977
12879,41,0.17470193
4877,41,0.17430243
2318,41,0.17378476
14449,41,0.17187184
6037,41,0.17135008
15687,41,0.17056212
1818,41,0.16941245
3690,41,0.16931896
4120,41,0.16836405
14519,41,0.16831346
17486,41,0.16783644
13445,41,0.1674375
11360,41,0.16723058
16089,41,0.16716452
5077,41,0.16609985
4305,41,0.16542687
17346,41,0.16539277
18637,41,0.16460007
15371,41,0.16401
4194,41,0.16375275
14547,41,0.16329399
13701,41,0.16267374
3386,41,0.16251008
12252,41,0.16058597
4520,41,0.16048302
12549,41,0.16029055
5711,41,0.15982884
16087,41,0.15941913
2264,41,0.15887621
8217,41,0.15865621
16808,41,0.15858023
15594,41,0.15831695
4060,41,0.15760195
4051,41,0.15702511
15224,41,0.15689377
8722,41,0.15657683
3672,41,0.15649235
1046,41,0.15634033
9654,41,0.15553175
18283,41,0.1553222
5907,41,0.15488729
14375,41,0.15476575
2462,41,0.15472367
2125,41,0.15448911
8784,41,0.15397453
10941,41,0.1536815
17167,41,0.15285082
16031,41,0.15160982
13391,41,0.15157197
3639,41,0.1512771
14307,41,0.15056793
4521,41,0.1496408
735,41,0.14958176
17786,41,0.14917234
9282,41,0.14895764
7815,41,0.14836058
3490,41,0.14797057
8654,41,0.14766623
1110,41,0.14756382
3257,41,0.14678465
7312,41,0.14657833
14447,41,0.14599504
3836,41,0.14539486
12872,41,0.14527668
12790,41,0.14431813
16582,41,0.14427572
15795,41,0.1441414
12268,41,0.14404267
7794,41,0.14396538
16817,41,0.14380145
16893,41,0.1436664
1683,41,0.14299177
12647,41,0.14292099
8939,41,0.1421644
15429,41,0.14173324
3631,41,0.14132302
18457,41,0.14064269
16207,41,0.14040887
16435,41,0.14040822
17990,41,0.14030172
11396,41,0.14028953
10111,41,0.14025487
18604,41,0.14023332
15826,41,0.13992903
3657,41,0.13988018
14304,41,0.13891198
6667,41,0.13880312
11562,41,0.13870399
6213,41,0.13833287
9575,41,0.13832508
18103,41,0.13829096
2907,41,0.13828383
4860,41,0.13805182
11544,41,0.13763942
11406,41,0.13762291
18453,41,0.13758336
1157,41,0.1369266
7960,41,0.13683309
7311,41,0.13664731
7005,41,0.1365891
16100,41,0.13633119
7897,41,0.13623203
8483,41,0.13544814
9895,41,0.13528702
10285,41,0.135211
10300,41,0.13507035
10755,41,0.1347824
8759,41,0.13438843
17771,41,0.13436747
17013,41,0.13374417
6373,41,0.13360684
16210,41,0.13337502
13053,41,0.13310832
16205,41,0.13290751
10934,41,0.1327622
13279,41,0.13268186
12976,41,0.13210754
10152,41,0.13202392
16184,41,0.13198966
11578,41,0.13152264
14009,41,0.1313929
13809,41,0.13135408
5945,41,0.13111334
10733,41,0.13111028
15330,41,0.1308244
4143,41,0.13058569
4481,41,0.13055067
4365,41,0.13051657
16870,41,0.13028383
8069,41,0.13001826
5066,41,0.12984009
11804,41,0.12961541
13111,41,0.12933138
9085,41,0.12913086
6339,41,0.12909141
15350,41,0.12879382
12856,41,0.12863314
15952,41,0.12860937
11228,41,0.1284042
5479,41,0.12835962
11745,41,0.12811878
16562,41,0.12806882
15865,41,0.12801643
7394,41,0.12777539
8123,41,0.12770754
15448,41,0.12719707
14985,41,0.12701638
15426,41,0.1266497
7924,41,0.12634836
5343,41,0.12629649
5977,41,0.1261135
17824,41,0.12580661
1300,41,0.125216
14330,41,0.1250335
15916,41,0.12499501
3574,41,0.12497152
9193,41,0.12493133
6388,41,0.124860026
15449,41,0.12470045
13815,41,0.12468587
13149,41,0.12448208
3685,41,0.124405384
3876,41,0.12434964
14979,41,0.12402998
591,41,0.12394518
1669,41,0.12386441
18065,41,0.12371627
3653,41,0.123679034
1355,41,0.12360468
908,41,0.12358191
1508,41,0.123400405
2455,41,0.12330424
17529,41,0.12328285
17533,41,0.123220935
10749,41,0.12225673
8879,41,0.122244164
8775,41,0.1221523
12581,41,0.122072294
15484,41,0.121951945
9493,41,0.12169269
11656,41,0.12161456
10370,41,0.12145856
18663,41,0.12125288
5505,41,0.121247604
16180,41,0.1201889
13552,41,0.120154314
14799,41,0.120030575
1482,41,0.11997142
15208,41,0.119577326
5049,41,0.11917965
15831,41,0.11907922
7250,41,0.119057514
8476,41,0.118865274
528,41,0.11854196
14584,41,0.11819545
14416,41,0.11807878
15887,41,0.1178745
7375,41,0.11772774
9899,41,0.117619574
11120,41,0.11760386
11975,41,0.11742484
18404,41,0.11731966
15306,41,0.11691095
14882,41,0.11677595
1783,41,0.116124794
2255,41,0.11612477
18106,41,0.1161079
12519,41,0.116012536
9159,41,0.11599533
8430,41,0.115925595
4384,41,0.11550622
13886,41,0.11503408
17741,41,0.11503045
16927,41,0.11494853
15188,41,0.11472125
4510,41,0.11463366
12,41,0.11424339
4891,41,0.11409524
4882,41,0.11391009
758,41,0.11379878
13484,41,0.11351576
14539,41,0.113485985
13014,41,0.11302516
9123,41,0.11256096
9026,41,0.11181623
5621,41,0.111498535
4410,41,0.11125142
4556,41,0.11118091
14372,41,0.11083145
8570,41,0.11000212
16844,41,0.10963406
18145,41,0.10938391
11296,41,0.10917179
11104,41,0.108972885
5,41,0.108383544
457,41,0.10833702
11896,41,0.108206786
6895,41,0.10819814
17194,41,0.10817696
15332,41,0.108102016
2073,41,0.10795891
12360,41,0.10759242
5701,41,0.10699564
14464,41,0.10638977
6119,41,0.1060582
8952,41,0.10538216
5582,41,0.10482591
4401,41,0.104758255
1513,41,0.104726285
224,41,0.10464332
3213,41,0.10431222
14351,41,0.103311986
14403,41,0.102975234
6,41,0.10282584
3275,41,0.10271795
11589,41,0.10208569
15537,41,0.101636544
12489,41,0.10159057
13078,41,0.1011995
7968,41,0.10102384
10753,41,0.100435644
9161,41,0.10037246
59,41,0.10016373
16539,41,0.1000116
7134,41,0.0996909
4763,41,0.09912942
11642,41,0.09901699
10167,41,0.098843075
18372,41,0.09843365
4219,41,0.09836329
681,41,0.09820627
10929,41,0.09783459
13032,41,0.09745183
13889,41,0.09726403
17111,41,0.096517764
8994,41,0.095939234
11671,41,0.09593122
15792,41,0.09580863
5742,41,0.0955289
6384,41,0.0952053
5842,41,0.09492516
11170,41,0.09359085
9287,41,0.09296036
10756,41,0.092692025
6662,41,0.09200601
7398,41,0.0920034
9121,41,0.09166127
6986,41,0.09079614
18160,41,0.09018387
3917,41,0.08906528
11519,41,0.08881474
10503,41,0.08858528
15719,41,0.08824895
8012,41,0.08789514
7254,41,0.08681958
8441,41,0.0860236
3159,41,0.08583299
13137,41,0.08407851
4807,41,0.08128947
8417,41,0.07844876
12726,41,0.075085804
9528,41,0.072760545
9552,42,0.3353505
18121,42,0.3194463
8205,42,0.31560537
9082,42,0.31278557
5589,42,0.30085358
10979,42,0.28943494
16540,42,0.26852557
13637,42,0.24377872
17781,42,0.24240765
5377,42,0.2368465
5080,42,0.23260567
11770,42,0.22667404
16521,42,0.22608173
5806,42,0.21949106
3203,42,0.21269158
2774,42,0.20937875
7453,42,0.20543167
17893,42,0.20141837
15930,42,0.20097975
2821,42,0.20017807
6778,42,0.19151387
5532,42,0.18837517
6422,42,0.17980984
6396,42,0.17920497
13822,42,0.17871906
7246,42,0.17801851
12184,42,0.17663434
7344,42,0.17628762
7437,42,0.17455818
16023,42,0.17428774
2797,42,0.17381258
16291,42,0.17347912
5384,42,0.17243886
9093,42,0.17199455
14433,42,0.17187935
6609,42,0.17055453
1104,42,0.17016517
1304,42,0.16993283
8328,42,0.16987579
4241,42,0.16943622
1665,42,0.16874164
10329,42,0.16855143
4049,42,0.16791162
8479,42,0.16769184
5030,42,0.16766368
18138,42,0.16634177
7683,42,0.16537416
614,42,0.16481675
7627,42,0.16459264
12115,42,0.16443545
9179,42,0.16362515
18395,42,0.16232501
17070,42,0.16208237
7224,42,0.1612609
3381,42,0.16125737
12373,42,0.16089354
14632,42,0.16076739
4168,42,0.16048379
9474,42,0.16037299
15616,42,0.16017084
4321,42,0.15967269
14324,42,0.15956292
5810,42,0.15774629
10715,42,0.15764101
14915,42,0.15761566
14246,42,0.15725689
6179,42,0.15720929
9986,42,0.15674667
18685,42,0.15634309
8786,42,0.15533403
1528,42,0.15499134
18316,42,0.15497957
14407,42,0.15405789
3748,42,0.15320128
14203,42,0.15308076
10572,42,0.1522193
15665,42,0.15213054
1697,42,0.15160976
15502,42,0.15132333
16871,42,0.15127791
7818,42,0.15103556
13208,42,0.15045016
4681,42,0.15001518
11785,42,0.1498091
17185,42,0.14903374
1004,42,0.14877343
17333,42,0.14841883
4517,42,0.14796197
6854,42,0.14787671
18716,42,0.1478745
1250,42,0.14780195
14520,42,0.14761926
1901,42,0.14728156
4362,42,0.14679457
5517,42,0.14623784
6849,42,0.145896
2259,42,0.14573966
1316,42,0.1456003
11697,42,0.14548546
6860,42,0.1452354
3086,42,0.1448833
14560,42,0.1447351
14854,42,0.14457947
17582,42,0.14448495
7243,42,0.14436473
16145,42,0.14427887
17034,42,0.14408588
7184,42,0.14384189
12012,42,0.14365798
9687,42,0.14344417
6567,42,0.14332741
9880,42,0.14312275
7027,42,0.14267816
7306,42,0.1425966
14441,42,0.1424123
8808,42,0.14239791
13336,42,0.14213718
7652,42,0.14157407
240,42,0.14134617
18057,42,0.14109969
10509,42,0.14083529
14135,42,0.14053017
6265,42,0.14029273
2242,42,0.14027694
4757,42,0.14006448
18439,42,0.14003326
12900,42,0.13995211
2117,42,0.13961224
7697,42,0.1392936
11160,42,0.1387693
16425,42,0.13853984
1620,42,0.1383153
5527,42,0.1380203
6402,42,0.13792066
2256,42,0.13789935
14263,42,0.13776533
1702,42,0.13731357
7406,42,0.13720886
2350,42,0.13666894
8589,42,0.13666831
491,42,0.13653217
11869,42,0.13561429
16055,42,0.13536298
1914,42,0.13493387
9697,42,0.13483709
3066,42,0.13452537
13778,42,0.13346218
5289,42,0.13343398
12323,42,0.13335444
10197,42,0.13305815
13598,42,0.13302085
15936,42,0.13279323
6797,42,0.13265747
3031,42,0.13262305
2658,42,0.1325055
8984,42,0.1323708
6298,42,0.13232929
2831,42,0.13220476
12556,42,0.13203847
10291,42,0.13183495
10307,42,0.13181813
7390,42,0.13155766
14572,42,0.13145834
5150,42,0.13136141
2630,42,0.1313016
451,42,0.13093652
13856,42,0.13077623
5768,42,0.13077614
8542,42,0.13074738
6410,42,0.13074705
10483,42,0.13057768
8965,42,0.12994234
9423,42,0.12983122
10159,42,0.12971142
6672,42,0.12968655
7472,42,0.1295233
14707,42,0.12945987
9612,42,0.12939994
5164,42,0.12922579
14723,42,0.1290039
1743,42,0.12857914
3497,42,0.12848668
10005,42,0.12822643
9684,42,0.12755857
2077,42,0.12704834
3160,42,0.12696272
2321,42,0.12657982
10126,42,0.12657614
12643,42,0.1265222
3153,42,0.12606613
525,42,0.126033
8545,42,0.1254245
10895,42,0.12527671
12892,42,0.12526537
8609,42,0.12458959
14008,42,0.12292119
5868,42,0.122887306
1479,42,0.122758895
18559,42,0.12259732
6607,42,0.1225801
18628,42,0.122284405
7639,42,0.12228364
10414,42,0.12217903
14679,42,0.12208802
18491,42,0.12193759
12524,42,0.12189624
6289,42,0.12179951
16811,42,0.121557325
9939,42,0.12142417
996,42,0.12122771
12130,42,0.12060142
3133,42,0.1203113
17920,42,0.1201139
3310,42,0.11967098
1332,42,0.11960522
18342,42,0.11930809
10340,42,0.119216
15319,42,0.11919873
9725,42,0.1189334
14105,42,0.118899696
2810,42,0.118831865
18527,42,0.11851445
6636,42,0.11850761
17120,42,0.11809416
384,42,0.11799592
245,42,0.11791739
10143,42,0.11760184
13671,42,0.11750386
13740,42,0.11737576
2191,42,0.11730597
6987,42,0.11708074
13291,42,0.11664366
3999,42,0.11660962
11982,42,0.116536014
5071,42,0.11642329
4214,42,0.116398945
4783,42,0.11617323
15136,42,0.11600127
18717,42,0.11582735
15223,42,0.11552873
11292,42,0.115472086
10754,42,0.11529662
3988,42,0.11514208
15124,42,0.114786856
3496,42,0.11385366
14494,42,0.11384983
5630,42,0.11358068
18412,42,0.113423884
7533,42,0.11316395
4248,42,0.11314154
15073,42,0.11242533
14354,42,0.11226238
15133,42,0.11185435
15595,42,0.11183461
12080,42,0.11147948
9112,42,0.11090882
13067,42,0.11089096
101,42,0.11078882
5475,42,0.11069755
9060,42,0.11049909
1516,42,0.11006906
14311,42,0.109962456
10758,42,0.1099505
18446,42,0.1098104
17854,42,0.10975826
18531,42,0.109435365
16706,42,0.10898312
12604,42,0.10875136
14737,42,0.10844455
9279,42,0.108312294
12759,42,0.108263925
12421,42,0.10823275
17279,42,0.108213045
13173,42,0.108068414
2500,42,0.108041175
7567,42,0.107561216
17420,42,0.107421644
8152,42,0.107401945
9740,42,0.1070924
2863,42,0.107035525
7381,42,0.106760815
18692,42,0.10644109
3198,42,0.10639144
1263,42,0.106118664
97,42,0.10591727
63,42,0.10571507
16752,42,0.1055006
1468,42,0.10525049
11308,42,0.1042461
18613,42,0.10400882
459,42,0.10295197
13580,42,0.10294966
9317,42,0.10279179
10330,42,0.10273082
9680,42,0.10204945
7200,42,0.10188635
5782,42,0.101652674
10276,42,0.101282425
6714,42,0.101142116
14776,42,0.10108357
3537,42,0.100965105
7142,42,0.10058169
10488,42,0.100505374
5934,42,0.10048704
14426,42,0.100319624
17036,42,0.100262694
13781,42,0.099546574
5882,42,0.09953832
14458,42,0.09932426
9049,42,0.0992251
17159,42,0.09920442
4192,42,0.09898945
827,42,0.09877291
6440,42,0.09839933
18027,42,0.097841494
15784,42,0.09770257
16497,42,0.09709437
1817,42,0.09686031
8494,42,0.096577525
18691,42,0.09530303
11022,42,0.0952485
7735,42,0.09414503
294,42,0.09413664
784,42,0.09400031
4528,42,0.092584044
16124,42,0.0917976
6664,42,0.09046891
12291,42,0.09011185
17248,42,0.08978839
14341,42,0.087444544
6104,42,0.08720152
12221,42,0.085935086
11730,42,0.08430114
17190,42,0.081909746
7516,42,0.07681827
3723,43,0.33500883
7762,43,0.3097539
10254,43,0.2925982
2757,43,0.29236662
12677,43,0.28195807
15258,43,0.2689466
5678,43,0.26636314
3837,43,0.26351637
18099,43,0.25155738
11268,43,0.23804185
256,43,0.22913149
17723,43,0.22822198
3757,43,0.22256821
16464,43,0.22131045
18522,43,0.21508878
1154,43,0.20963061
8198,43,0.19607367
12734,43,0.18927081
2203,43,0.18923114
11222,43,0.18704975
11047,43,0.18681844
8875,43,0.18629666
7372,43,0.18508285
17345,43,0.18414986
15518,43,0.18163373
10899,43,0.18141998
6149,43,0.18006007
9203,43,0.17867804
4044,43,0.1775786
16968,43,0.17505077
10056,43,0.1740535
16104,43,0.1737564
9195,43,0.17220159
10444,43,0.17150381
16430,43,0.1706841
13566,43,0.16955754
1079,43,0.16804966
1209,43,0.16680247
15276,43,0.16668196
16322,43,0.16653486
8031,43,0.1659265
12363,43,0.1645001
287,43,0.1636273
5813,43,0.1624053
11758,43,0.16118415
17715,43,0.16110761
15688,43,0.16107607
16251,43,0.15969391
13709,43,0.15939431
15882,43,0.15883341
5325,43,0.1585179
10784,43,0.1581041
5816,43,0.15804578
11386,43,0.15791243
17710,43,0.15749536
2570,43,0.15681162
4022,43,0.15644643
10536,43,0.15629339
1453,43,0.15569101
6583,43,0.15528327
18363,43,0.15486567
8753,43,0.15425849
15378,43,0.15412936
13317,43,0.15230331
785,43,0.15149656
6615,43,0.15107036
10297,43,0.15008153
15349,43,0.1498551
3103,43,0.14973843
16047,43,0.1495895
3974,43,0.14918499
282,43,0.14883633
4149,43,0.14883505
17918,43,0.14864826
8861,43,0.14811505
2976,43,0.14804298
17122,43,0.14787178
12906,43,0.14760815
4627,43,0.14748015
16658,43,0.14717777
9913,43,0.14714572
12349,43,0.14708959
3116,43,0.14664744
3615,43,0.14642635
1809,43,0.14634748
13434,43,0.14630893
16565,43,0.14618418
15557,43,0.146024
16578,43,0.14551444
17714,43,0.14524823
18448,43,0.14503755
6351,43,0.14427002
4610,43,0.14407812
5764,43,0.14396814
3057,43,0.14369127
15039,43,0.14356354
9395,43,0.14330189
17353,43,0.14330177
13485,43,0.1427575
17475,43,0.14275576
9923,43,0.1426939
1687,43,0.14252907
9375,43,0.14228667
1000,43,0.14208706
14829,43,0.14196101
8792,43,0.14163865
15919,43,0.1414992
6435,43,0.14147525
131,43,0.14119771
4482,43,0.1411244
4751,43,0.14058456
9931,43,0.1404544
2206,43,0.14036109
11581,43,0.1403319
10054,43,0.14020357
12982,43,0.13998812
15217,43,0.13968614
3682,43,0.13933185
3617,43,0.13916796
3002,43,0.13884202
13849,43,0.13854788
13676,43,0.13796557
16784,43,0.13779634
11640,43,0.13751633
17913,43,0.13750957
17980,43,0.13733435
12100,43,0.13698025
2683,43,0.13687365
18048,43,0.13630262
8108,43,0.13624386
14319,43,0.13618939
2849,43,0.13613819
4593,43,0.1359915
15614,43,0.13598938
3947,43,0.13577771
11056,43,0.13570711
17195,43,0.13567252
13156,43,0.13540402
12547,43,0.13538894
12020,43,0.13533074
18438,43,0.13520297
5829,43,0.13510415
8841,43,0.13506432
16857,43,0.13449818
12941,43,0.13434313
5165,43,0.1340955
3596,43,0.13393001
4172,43,0.13392378
4501,43,0.13383935
13302,43,0.13350606
6951,43,0.13328594
12956,43,0.1332252
12945,43,0.13273847
7681,43,0.13261369
3965,43,0.13254459
3839,43,0.13237423
16810,43,0.13187341
18409,43,0.13172708
18115,43,0.13152553
12237,43,0.13125859
5885,43,0.13104996
15370,43,0.13076356
11091,43,0.13066635
8573,43,0.13065825
17105,43,0.13047741
15210,43,0.13029416
9359,43,0.13001156
11599,43,0.13000712
15465,43,0.12941004
6386,43,0.129409
17170,43,0.12930475
5544,43,0.12912294
14583,43,0.12894173
1474,43,0.12872455
6064,43,0.12850185
1570,43,0.12850027
11057,43,0.12846032
2062,43,0.12813324
6112,43,0.12738998
423,43,0.12735076
1107,43,0.12711413
9001,43,0.12707134
6509,43,0.12683977
16190,43,0.1265878
18749,43,0.1265866
2890,43,0.12656352
15029,43,0.12624727
13441,43,0.12608576
351,43,0.12586126
12423,43,0.12567623
1462,43,0.12556702
5648,43,0.12540856
149,43,0.12539506
16543,43,0.12530321
12673,43,0.12520337
4899,43,0.12506483
11623,43,0.124662556
11203,43,0.124505684
10529,43,0.12444231
3474,43,0.12432743
11490,43,0.12393544
7419,43,0.12371053
11508,43,0.12354165
12761,43,0.123531364
2020,43,0.12342114
5740,43,0.1232902
18267,43,0.123285845
14383,43,0.122458436
10024,43,0.12229855
6691,43,0.12227619
12181,43,0.12221101
11465,43,0.122104704
2732,43,0.121888086
16275,43,0.12128032
7887,43,0.12123058
10015,43,0.12120991
13468,43,0.12119954
1656,43,0.12083213
9826,43,0.12071565
15354,43,0.12039031
939,43,0.12024794
4358,43,0.119831055
4667,43,0.11974718
13760,43,0.11974666
11148,43,0.11967704
12947,43,0.1196527
17076,43,0.11953804
17423,43,0.11931977
11644,43,0.119211085
17063,43,0.11885492
5176,43,0.11853429
9182,43,0.118444234
7403,43,0.11837228
2690,43,0.11836751
2901,43,0.118211314
8193,43,0.118021354
5211,43,0.11750482
12986,43,0.11750472
7682,43,0.117187135
9512,43,0.116871394
2,43,0.116867274
10434,43,0.116735786
9700,43,0.116666295
11662,43,0.116465986
9149,43,0.11612581
8026,43,0.116024934
12212,43,0.116019465
15200,43,0.11593593
17861,43,0.11591522
13365,43,0.11527179
15567,43,0.11511611
12967,43,0.11474894
17973,43,0.1145635
13780,43,0.114562735
12257,43,0.11425549
10643,43,0.11422328
16045,43,0.11408833
13865,43,0.11407568
12537,43,0.11387919
17166,43,0.113677114
18598,43,0.11320456
17849,43,0.11304775
955,43,0.112526156
5939,43,0.11231911
15907,43,0.112042695
695,43,0.11180034
14136,43,0.11164579
17133,43,0.11157938
17028,43,0.111185625
10117,43,0.11115865
1964,43,0.11109353
14399,43,0.110720746
14732,43,0.109540634
5718,43,0.10843119
3827,43,0.10822525
2001,43,0.1079982
860,43,0.10761019
15635,43,0.10756365
16513,43,0.10716111
14848,43,0.10696727
16570,43,0.105683215
2819,43,0.1053861
2052,43,0.105111554
1604,43,0.10494311
248,43,0.10489259
8339,43,0.10486928
15963,43,0.103873946
2281,43,0.1037356
13993,43,0.10329897
13375,43,0.10279072
9738,43,0.1027309
8566,43,0.10238112
1840,43,0.10229005
4890,43,0.10208451
1645,43,0.10166212
14168,43,0.10113995
188,43,0.10104652
2241,43,0.10084002
6972,43,0.10070217
307,43,0.099872485
17044,43,0.09903873
9422,43,0.09891396
8748,43,0.09882711
11766,43,0.09882097
13521,43,0.09837952
133,43,0.09759618
3073,43,0.09736992
1423,43,0.09711438
7226,43,0.096287556
14022,43,0.09561445
6308,43,0.09521368
8426,43,0.09450138
806,43,0.09386686
